,年份,月份,測站,平均,最高/日期,最低/日期,降水量(毫米),最大十分鐘風,最大瞬間風,相對溼度平均,最小相對溼度/日期,氣壓(百帕),降水日數(天),日照時數(小時)
2125,2015,4,竹子湖,15.0,28.9/19,6.8/1,247.2,10.6/20.0/25,19.8/360.0/24,87,42/19,949.0,13,100.4
2126,2015,4,淡水,17.9,28.8/31,10.8/11,129.0,7.1/20.0/23,15.5/30.0/23,82,39/29,1016.8,9,94.6
2127,2015,4,(原板橋),18.7,30.7/19,11.6/11,187.2,6.0/70.0/10,13.8/40.0/24,77,43/29,1017.4,13,78.9
2128,2015,4,新屋,17.7,27.7/31,10.9/11,134.5,15.2/40.0/10,22.6/40.0/24,87,56/30,1016.1,15,97.3
2129,2015,4,新竹,18.3,29.1/31,11.3/11,132.7,7.7/20.0/24,18.8/50.0/24,83,46/29,1015.0,15,109.6
2130,2015,4,臺中,20.7,34.7/19,13.0/11,24.8,5.6/350.0/9,11.4/10.0/9,74,28/19,1007.6,10,143.7
2131,2015,4,梧棲,19.1,31.4/19,11.9/11,19.3,14.1/350.0/23,22.9/20.0/23,80,43/19,1014.8,9,143.0
2132,2015,4,日月潭,17.4,31.2/19,10.2/13,20.0,3.5/80.0/23,7.7/210.0/4,83,31/19,904.9,6,127.9
2133,2015,4,嘉義,20.9,33.2/19,13.9/11,7.3,7.6/10.0/23,13.8/20.0/23,79,42/19,1014.2,6,136.5
2134,2015,4,阿里山,10.4,19.4/19,1.9/13,41.0,5.0/350.0/9,10.6/340.0/9,82,38/20,767.1,7,139.6
2135,2015,4,玉山,2.3,18.9/20,-7.5/13,12.9,14.0/280.0/18,22.5/280.0/3,81,12/20,643.1,3,126.6
2136,2015,4,臺南,21.8,29.4/30,14.5/2,5.1,9.3/40.0/23,16.5/20.0/23,75,42/29,1014.5,2,189.6
2137,2015,4,高雄,23.6,29.7/27,17.0/11,0.0,6.5/180.0/15,12.2/320.0/23,72,55/27,1016.6,0,204.6
2138,2015,4,恆春,23.8,30.9/31,17.9/14,0.1,12.7/40.0/24,26.1/20.0/24,68,46/14,1014.8,1,183.2
2139,2015,4,宜蘭,18.9,29.3/31,11.8/11,236.0,8.1/330.0/27,13.8/340.0/27,83,55/3,1018.2,13,84.7
2140,2015,4,蘇澳,18.9,28.8/31,12.1/10,540.9,8.3/50.0/9,19.2/70.0/23,84,59/28,1016.0,18,79.3
2141,2015,4,花蓮,20.4,28.2/31,14.2/10,88.0,10.4/40.0/4,18.1/50.0/4,81,54/14,1016.4,13,95.6
2142,2015,4,成功,21.1,28.2/9,15.1/1,92.9,10.7/190.0/3,16.3/190.0/3,79,57/13,1013.4,21,59.5
2143,2015,4,臺東,22.2,29.0/31,16.3/2,55.7,5.7/50.0/9,15.0/40.0/9,74,52/14,1016.9,11,103.2
2144,2015,4,大武,22.5,30.6/31,16.6/13,13.5,8.3/30.0/9,15.2/30.0/9,74,55/27,1016.8,6,107.9
2145,2015,4,蘭嶼,20.2,26.0/31,15.2/10,176.5,20.5/10.0/4,28.4/360.0/10,85,63/21,980.3,19,85.6
2146,2015,4,馬祖,12.8,26.8/31,5.9/5,46.0,11.7/220.0/18,22.6/220.0/18,84,36/13,1009.7,14,94.1
2147,2015,4,金門,15.8,25.5/14,8.5/5,28.1,9.5/70.0/9,20.4/70.0/9,74,34/22,1016.9,12,80.4
2148,2015,4,澎湖,20.4,28.5/16,15.0/12,40.3,10.9/40.0/10,21.9/30.0/10,79,59/29,1016.7,4,109.3
2149,2015,4,東吉島,20.8,27.2/31,16.1/12,51.9,18.0/10.0/24,24.4/10.0/24,79,66/29,1012.6,4,124.9
2150,2015,5,彭佳嶼,20.4,28.2/6,10.6/14,72.3,18.7/280.0/20,23.6/290.0/20,82,42/14,1003.4,14,136.3
2151,2015,5,基隆,21.6,32.2/19,12.4/15,137.7,10.7/230.0/20,20.6/250.0/20,76,28/14,1011.7,13,106.4
2152,2015,5,臺北,22.7,34.5/6,13.6/15,87.6,8.6/70.0/7,17.6/80.0/20,75,20/15,1011.2,10,112.9
2153,2015,5,鞍部,16.8,27.7/6,7.0/14,119.8,8.2/70.0/20,17.9/340.0/19,85,24/14,922.2,13,124.1
2154,2015,5,竹子湖,18.5,30.1/5,9.6/14,96.5,8.9/20.0/25,19.8/20.0/20,80,24/15,945.9,11,139.0
2155,2015,5,淡水,21.8,33.5/6,12.6/15,89.5,6.3/20.0/7,12.6/20.0/7,77,33/15,1012.5,10,142.1
2156,2015,5,(原板橋),22.6,33.9/6,11.2/15,79.4,6.8/60.0/25,13.6/60.0/25,74,21/15,1013.0,10,134.2
2157,2015,5,新屋,21.5,30.6/6,11.5/15,104.0,14.6/230.0/20,23.6/220.0/19,84,35/15,1012.0,10,146.4
2158,2015,5,新竹,22.4,32.7/20,12.1/15,100.5,5.6/20.0/7,15.6/30.0/7,78,34/14,1011.0,10,152.8
2159,2015,5,臺中,24.4,34.1/18,12.4/15,47.7,5.1/240.0/18,10.3/300.0/8,68,22/14,1004.1,7,204.0
2160,2015,5,梧棲,22.9,30.9/19,14.7/9,36.2,13.2/360.0/7,23.5/360.0/8,75,25/14,1011.3,7,203.0
2161,2015,5,日月潭,19.8,32.5/5,9.0/14,108.5,7.6/160.0/21,12.8/220.0/6,77,27/15,902.9,5,184.2
2162,2015,5,嘉義,24.1,33.6/18,11.2/15,108.1,9.7/80.0/6,17.0/90.0/6,76,26/14,1010.7,5,229.6
2163,2015,5,阿里山,11.8,22.2/4,-0.9/14,123.5,5.1/150.0/17,12.1/320.0/21,75,15/16,766.1,8,152.5
2164,2015,5,玉山,3.6,18.4/4,-10.1/14,85.1,17.5/150.0/6,25.0/280.0/16,74,14/15,642.9,10,167.1
2165,2015,5,臺南,24.9,32.3/5,16.8/9,25.8,9.7/200.0/18,15.3/180.0/18,73,21/14,1011.2,4,253.4
2166,2015,5,高雄,26.2,31.8/5,18.5/15,7.0,7.9/310.0/14,14.1/310.0/14,70,24/14,1013.4,4,259.7
2167,2015,5,恆春,25.9,32.6/5,17.2/14,102.8,9.1/50.0/11,23.7/60.0/11,72,35/14,1011.6,4,232.5
2168,2015,5,宜蘭,22.0,32.3/6,12.8/14,75.0,8.2/330.0/14,13.4/320.0/14,80,24/14,1013.8,17,106.9
2169,2015,5,蘇澳,22.1,30.2/6,14.9/15,84.1,9.1/170.0/18,18.9/80.0/20,81,29/14,1011.8,13,110.5
2170,2015,5,花蓮,22.9,30.2/20,16.3/14,57.0,11.2/190.0/18,17.0/170.0/18,82,49/14,1012.4,16,110.0
2171,2015,5,成功,23.6,30.4/29,18.1/14,69.5,11.0/190.0/3,16.8/220.0/18,79,49/23,1009.6,19,91.2
2172,2015,5,臺東,24.4,34.8/20,17.6/14,120.1,5.2/200.0/19,14.2/220.0/17,77,30/20,1012.8,12,152.4
2173,2015,5,大武,25.1,35.6/20,16.8/14,200.1,8.8/160.0/3,15.3/140.0/20,74,35/20,1013.1,11,144.9
2174,2015,5,蘭嶼,22.4,27.8/4,16.8/13,354.6,21.3/10.0/13,31.1/10.0/8,84,58/15,977.2,17,112.7
2175,2015,5,馬祖,17.6,29.2/29,8.9/8,76.1,13.0/200.0/2,22.7/230.0/2,79,31/14,1004.7,11,132.0
2176,2015,5,金門,20.0,30.7/5,11.0/9,72.9,8.4/70.0/21,18.1/80.0/21,74,23/14,1012.2,9,167.0
2177,2015,5,澎湖,23.5,31.6/6,15.9/15,72.7,10.3/40.0/8,21.5/40.0/8,76,25/14,1013.2,5,196.6
2178,2015,5,東吉島,23.5,29.7/28,18.2/15,35.9,17.5/30.0/8,25.3/30.0/8,77,29/14,1009.2,3,234.2
2179,2015,6,彭佳嶼,23.7,30.6/29,17.3/12,115.0,18.2/270.0/28,23.2/270.0/28,86,48/12,998.3,17,112.8
2180,2015,6,基隆,25.4,36.0/30,18.7/5,262.3,8.5/30.0/12,16.7/260.0/28,78,47/18,1006.4,18,101.9
2181,2015,6,臺北,26.1,36.5/30,18.1/5,302.8,7.1/80.0/10,14.4/80.0/10,78,43/12,1006.1,18,82.1
2182,2015,6,鞍部,20.4,28.1/30,12.1/4,372.1,9.2/350.0/12,16.6/360.0/12,90,40/12,918.6,19,59.7
2183,2015,6,竹子湖,22.1,30.0/30,14.7/5,301.3,8.4/20.0/12,17.3/30.0/21,84,56/13,942.0,17,84.9
2184,2015,6,淡水,25.3,34.2/29,18.4/5,260.0,5.3/30.0/10,19.9/270.0/28,81,49/12,1007.3,14,100.8
2185,2015,6,(原板橋),26.0,35.5/30,18.5/5,239.4,7.2/220.0/28,14.4/190.0/28,76,43/12,1007.8,15,106.2
2186,2015,6,新屋,25.1,31.7/28,18.0/5,360.8,13.8/240.0/30,21.0/240.0/30,87,51/13,1006.9,14,113.6
2187,2015,6,新竹,25.7,34.2/28,18.5/5,363.1,5.4/280.0/18,17.6/290.0/18,81,52/18,1006.0,13,118.9
2188,2015,6,臺中,26.9,34.7/9,21.7/20,662.0,4.7/240.0/18,9.4/230.0/18,77,43/18,1000.0,15,120.9
2189,2015,6,梧棲,26.1,32.0/2,20.1/5,391.3,10.1/350.0/12,15.1/350.0/12,82,58/18,1006.9,15,145.8
2190,2015,6,日月潭,21.1,30.4/16,17.0/20,572.5,8.2/290.0/5,14.4/270.0/5,88,41/18,900.3,20,99.1
2191,2015,6,嘉義,27.3,35.0/18,22.4/5,405.5,8.4/250.0/2,13.3/250.0/15,81,41/18,1006.7,14,171.4
2192,2015,6,阿里山,13.9,22.5/14,7.5/6,1002.8,5.5/150.0/20,14.6/260.0/31,85,28/17,764.9,23,106.1
2193,2015,6,玉山,6.4,17.4/15,0.9/6,705.6,17.2/140.0/10,22.5/280.0/24,83,17/18,642.6,24,116.5
2194,2015,6,臺南,27.7,33.1/10,22.8/21,300.0,8.1/200.0/22,15.4/250.0/25,80,53/17,1007.3,14,189.3
2195,2015,6,高雄,28.3,33.6/10,24.7/26,300.5,7.9/280.0/25,13.2/280.0/25,77,55/21,1009.6,11,213.6
2196,2015,6,恆春,27.9,33.0/10,23.3/13,391.8,7.4/340.0/25,15.3/280.0/3,76,59/17,1007.8,8,198.8
2197,2015,6,宜蘭,25.0,33.7/29,18.2/5,205.6,8.3/320.0/12,14.4/320.0/12,84,57/13,1008.7,20,112.4
2198,2015,6,蘇澳,25.2,32.4/28,18.8/5,288.3,8.2/160.0/13,19.7/50.0/12,84,50/12,1006.8,19,127.6
2199,2015,6,花蓮,25.6,32.3/31,19.9/13,173.0,8.3/30.0/12,13.2/30.0/12,85,54/4,1007.5,19,142.8
2200,2015,6,成功,25.7,31.7/31,20.8/5,183.3,10.2/30.0/12,16.8/30.0/12,83,59/11,1004.7,18,121.3
2201,2015,6,臺東,26.5,33.1/30,21.4/21,178.4,4.8/40.0/12,11.8/40.0/12,83,57/30,1008.0,17,174.0
2202,2015,6,大武,27.2,37.2/3,21.9/21,259.8,8.3/160.0/15,14.0/40.0/11,77,37/20,1008.4,10,193.8
2203,2015,6,蘭嶼,24.4,27.8/7,21.1/4,131.0,32.4/10.0/11,49.3/10.0/11,87,66/9,973.1,13,106.9
2204,2015,6,馬祖,21.3,31.5/3,13.6/5,115.8,11.8/200.0/15,22.2/220.0/15,85,35/13,999.3,18,90.1
2205,2015,6,金門,23.5,32.6/31,17.2/5,169.0,7.8/270.0/30,17.4/70.0/21,83,30/12,1006.6,20,80.3
2206,2015,6,澎湖,26.5,33.0/19,22.4/5,329.5,7.6/190.0/2,14.1/300.0/20,82,55/13,1008.9,10,186.1
2207,2015,6,東吉島,26.6,32.6/9,21.9/5,267.2,15.4/220.0/24,18.7/160.0/21,82,60/13,1005.1,8,190.0
2208,2015,7,彭佳嶼,27.6,32.9/25,21.9/5,18.8,18.5/270.0/28,23.0/270.0/28,87,69/25,996.4,4,235.3
2209,2015,7,基隆,29.0,36.5/28,23.8/6,47.1,7.8/240.0/28,16.4/290.0/28,76,46/9,1004.8,9,222.3
2210,2015,7,臺北,30.0,37.1/19,24.5/21,248.3,8.0/90.0/13,15.5/120.0/13,73,47/5,1004.3,9,146.9
2211,2015,7,鞍部,23.7,28.8/18,20.5/7,43.8,5.5/20.0/30,17.7/350.0/28,89,58/9,917.9,8,125.9
2212,2015,7,竹子湖,25.2,30.5/28,21.3/21,42.4,5.0/20.0/21,11.8/250.0/28,80,60/18,941.2,8,167.7
2213,2015,7,淡水,29.2,35.6/23,24.1/8,38.0,5.0/280.0/27,33.9/320.0/24,76,50/9,1005.7,6,226.6
2214,2015,7,(原板橋),29.8,36.3/28,24.5/9,230.1,6.8/230.0/28,14.4/230.0/28,71,45/8,1006.2,8,224.3
2215,2015,7,新屋,28.9,34.8/24,24.1/9,21.4,13.3/230.0/30,21.0/230.0/30,84,61/6,1005.3,5,269.0
2216,2015,7,新竹,29.6,35.3/18,24.2/9,89.8,6.1/280.0/29,17.1/270.0/27,75,54/18,1004.6,5,280.7
2217,2015,7,臺中,29.7,35.5/27,23.2/1,65.5,4.6/210.0/30,10.4/230.0/29,71,52/27,998.9,6,240.1
2218,2015,7,梧棲,29.4,33.9/25,24.2/1,50.9,9.7/230.0/24,15.1/230.0/27,77,56/18,1005.6,5,282.4
2219,2015,7,日月潭,23.3,31.1/16,18.7/4,114.5,7.8/290.0/19,12.2/290.0/19,84,52/9,900.1,17,167.5
2220,2015,7,嘉義,30.1,37.0/27,23.5/8,44.8,8.2/260.0/27,13.6/240.0/14,72,45/27,1005.7,6,282.1
2221,2015,7,阿里山,15.4,22.5/3,9.3/3,48.2,4.2/170.0/17,7.8/250.0/24,81,29/17,765.3,12,176.8
2222,2015,7,玉山,8.9,21.3/15,4.3/1,35.9,15.6/160.0/22,18.7/170.0/22,64,23/15,643.7,7,223.5
2223,2015,7,臺南,30.4,35.0/22,26.2/1,19.0,10.1/190.0/23,16.6/180.0/23,74,49/8,1006.2,2,322.1
2224,2015,7,高雄,30.6,34.7/22,25.9/1,10.0,6.8/180.0/23,12.2/180.0/23,75,60/22,1008.4,2,328.7
2225,2015,7,恆春,30.2,34.6/20,25.7/23,35.5,7.1/290.0/18,14.9/280.0/18,73,59/20,1006.7,6,296.7
2226,2015,7,宜蘭,28.5,34.8/22,23.8/8,70.0,6.4/20.0/15,9.9/20.0/22,80,56/11,1007.0,9,218.5
2227,2015,7,蘇澳,28.9,33.9/17,24.5/1,50.6,7.2/80.0/5,13.2/210.0/2,79,56/22,1005.1,6,244.5
2228,2015,7,花蓮,28.9,33.7/30,24.4/9,115.0,9.5/60.0/24,15.5/80.0/24,80,52/18,1005.8,3,277.1
2229,2015,7,成功,28.4,35.4/27,23.4/20,36.2,9.8/190.0/24,14.8/190.0/24,80,53/27,1003.1,4,272.3
2230,2015,7,臺東,29.7,36.4/27,25.6/1,3.7,6.8/200.0/25,13.9/200.0/25,76,51/11,1006.7,2,313.1
2231,2015,7,大武,29.7,38.7/17,24.5/1,14.5,8.2/160.0/7,16.6/230.0/27,73,37/17,1007.0,3,314.4
2232,2015,7,蘭嶼,26.7,30.6/20,23.8/23,31.9,21.3/230.0/18,29.2/230.0/27,83,69/22,972.4,5,199.8
2233,2015,7,馬祖,25.8,33.2/23,17.4/4,65.1,15.7/340.0/18,36.3/320.0/18,83,64/15,996.5,9,192.6
2234,2015,7,金門,27.5,33.0/28,22.6/7,24.2,6.6/70.0/4,12.9/210.0/17,86,65/21,1004.3,7,221.3
2235,2015,7,澎湖,29.0,33.7/19,25.7/5,59.3,8.2/190.0/23,13.7/170.0/23,83,67/17,1007.8,9,300.8
2236,2015,7,東吉島,29.3,33.8/17,26.1/22,33.5,14.3/190.0/23,21.4/200.0/24,81,64/21,1004.0,6,297.6
2237,2015,8,彭佳嶼,28.0,33.4/27,24.0/14,25.5,29.0/270.0/10,37.0/270.0/11,85,64/31,993.0,6,261.8
2238,2015,8,基隆,29.4,36.6/2,24.8/15,186.2,12.1/240.0/11,25.4/250.0/11,71,43/28,1001.7,10,238.9
2239,2015,8,臺北,30.0,37.5/2,24.2/28,316.8,7.8/260.0/11,19.0/350.0/10,72,43/28,1001.2,13,169.4
2240,2015,8,鞍部,23.6,29.2/21,19.5/31,366.5,16.6/350.0/10,31.0/350.0/10,88,55/16,914.9,9,165.7
2241,2015,8,竹子湖,25.2,31.9/6,20.3/24,463.2,5.0/320.0/10,21.4/300.0/10,79,54/28,938.2,10,200.0
2242,2015,8,淡水,29.3,37.6/6,24.3/24,102.0,7.2/130.0/6,37.9/150.0/15,72,43/8,1002.5,6,229.4
2243,2015,8,(原板橋),29.7,37.3/2,23.1/29,261.8,9.3/220.0/11,17.9/230.0/11,70,40/28,1003.0,13,199.3
2244,2015,8,新屋,29.1,36.8/5,24.5/29,8.7,15.3/220.0/11,24.0/210.0/11,80,52/21,1002.1,6,242.4
2245,2015,8,新竹,29.6,37.0/21,23.7/29,55.2,5.7/360.0/10,16.3/300.0/2,74,39/21,1001.4,5,216.8
2246,2015,8,臺中,29.2,35.6/21,23.0/29,71.4,6.1/360.0/10,14.7/350.0/10,71,40/21,995.6,12,164.3
2247,2015,8,梧棲,28.9,34.5/21,24.3/22,64.0,14.6/350.0/10,24.6/360.0/10,77,43/21,1002.4,12,208.0
2248,2015,8,日月潭,23.0,31.1/2,18.3/30,171.0,6.6/330.0/10,14.9/280.0/11,85,49/24,896.9,17,119.2
2249,2015,8,嘉義,29.2,35.8/1,23.5/27,245.6,9.6/260.0/1,16.0/10.0/10,75,44/21,1002.5,15,199.1
2250,2015,8,阿里山,14.7,22.6/21,8.5/31,450.6,5.5/360.0/10,16.3/280.0/20,90,51/24,762.4,24,107.6
2251,2015,8,玉山,8.0,21.8/4,2.5/29,264.8,23.3/130.0/8,29.8/130.0/8,80,26/4,640.9,20,136.5
2252,2015,8,臺南,29.1,34.1/5,23.8/27,225.0,11.2/10.0/10,19.0/10.0/10,79,54/21,1002.9,15,200.2
2253,2015,8,高雄,29.5,34.7/5,25.0/22,200.0,8.8/170.0/19,17.6/140.0/8,78,60/17,1005.2,15,218.7
2254,2015,8,恆春,29.0,35.6/4,23.3/28,493.2,7.9/290.0/10,17.6/290.0/11,76,51/4,1003.6,15,195.2
2255,2015,8,宜蘭,28.8,34.7/14,23.6/14,110.1,8.8/100.0/5,17.9/250.0/10,78,46/11,1004.0,10,227.7
2256,2015,8,蘇澳,29.1,34.0/3,23.9/14,45.0,9.6/160.0/8,18.5/270.0/10,75,52/31,1002.1,8,250.7
2257,2015,8,花蓮,29.1,33.8/2,24.6/8,11.0,12.5/180.0/19,19.6/180.0/19,76,57/26,1002.7,5,264.2
2258,2015,8,成功,28.0,34.9/2,23.8/23,216.8,11.6/200.0/21,21.9/220.0/22,79,52/2,1000.2,9,228.0
2259,2015,8,臺東,29.0,35.2/11,24.1/14,311.4,6.7/200.0/22,14.4/190.0/11,79,54/4,1003.8,11,278.5
2260,2015,8,大武,28.9,37.9/1,24.3/30,534.7,8.3/110.0/8,16.8/200.0/11,74,36/23,1004.1,10,250.1
2261,2015,8,蘭嶼,26.0,30.9/4,22.2/8,198.6,24.0/240.0/10,34.6/240.0/11,85,66/14,969.4,11,147.3
2262,2015,8,馬祖,26.4,33.6/12,21.0/4,80.8,10.4/200.0/22,18.8/200.0/22,85,57/31,994.2,8,183.0
2263,2015,8,金門,27.9,37.2/10,23.9/5,138.1,9.9/250.0/24,19.5/230.0/23,78,40/10,1001.5,9,184.8
2264,2015,8,澎湖,28.5,33.7/3,24.8/22,91.1,9.8/180.0/19,18.7/170.0/20,84,64/18,1004.6,8,235.9
2265,2015,8,東吉島,28.3,33.2/3,24.4/22,133.9,17.9/200.0/20,29.0/210.0/20,80,66/29,1000.8,10,240.4
2266,2015,9,彭佳嶼,27.0,32.8/14,22.5/27,334.9,43.4/120.0/8,60.2/70.0/8,85,65/4,994.5,16,194.0
2267,2015,9,基隆,27.9,34.4/15,24.1/27,679.2,23.6/60.0/8,45.7/80.0/8,77,48/3,1002.2,21,140.5
2268,2015,9,臺北,28.6,36.2/13,23.9/8,728.2,15.9/80.0/8,39.2/90.0/8,76,48/20,1002.3,23,121.8
2269,2015,9,鞍部,22.6,28.9/19,18.8/27,576.9,18.1/190.0/8,49.4/170.0/8,93,58/16,915.5,20,71.0
2270,2015,9,竹子湖,24.1,31.9/12,19.5/27,729.4,9.0/220.0/8,38.8/110.0/8,85,60/19,939.0,21,106.9
2271,2015,9,淡水,28.2,36.1/19,23.6/27,376.0,6.4/270.0/15,16.5/130.0/16,76,44/20,1003.6,16,130.7
2272,2015,9,(原板橋),28.4,36.5/19,23.1/6,529.6,19.0/60.0/8,36.7/70.0/8,73,46/11,1004.0,20,136.6
2273,2015,9,新屋,28.0,34.6/21,23.4/25,205.4,29.7/40.0/8,47.0/50.0/8,84,48/2,1002.9,15,182.3
2274,2015,9,新竹,28.5,36.6/21,23.5/30,220.0,12.6/20.0/8,30.4/40.0/8,75,45/2,1001.8,16,177.3
2275,2015,9,臺中,28.0,35.5/21,22.9/30,368.4,11.4/350.0/8,30.5/160.0/8,76,47/4,995.8,15,132.0
2276,2015,9,梧棲,28.0,34.3/22,22.8/29,340.3,32.4/350.0/8,54.2/350.0/8,79,52/4,1002.5,14,165.8
2277,2015,9,日月潭,22.3,33.1/21,18.2/30,621.0,8.9/290.0/17,17.9/310.0/16,87,42/21,897.0,21,100.6
2278,2015,9,嘉義,28.1,34.9/11,23.2/8,560.5,17.7/250.0/8,33.8/230.0/8,80,46/4,1002.7,20,146.7
2279,2015,9,阿里山,14.5,23.6/1,8.7/6,984.3,7.7/350.0/8,27.8/280.0/8,90,52/10,762.3,22,81.4
2280,2015,9,玉山,7.5,19.2/3,1.6/5,658.7,25.2/210.0/8,39.8/230.0/8,82,24/3,641.3,20,113.8
2281,2015,9,臺南,28.4,34.8/4,23.4/29,629.6,17.8/320.0/8,34.4/210.0/8,81,45/4,1003.4,16,155.7
2282,2015,9,高雄,28.8,34.1/24,23.8/29,548.0,16.6/270.0/8,31.0/270.0/8,80,58/3,1005.7,17,175.0
2283,2015,9,恆春,28.9,34.1/21,24.1/31,237.2,16.0/290.0/8,34.9/280.0/8,77,52/21,1004.0,18,165.7
2284,2015,9,宜蘭,27.6,34.7/17,23.1/26,697.8,28.2/100.0/8,49.7/90.0/8,83,51/3,1005.4,20,149.1
2285,2015,9,蘇澳,27.5,33.2/24,23.2/27,771.3,36.1/90.0/8,66.1/80.0/8,81,54/2,1003.1,23,155.2
2286,2015,9,花蓮,28.0,34.6/7,23.5/27,544.5,29.0/130.0/8,43.5/130.0/8,84,50/6,1003.3,19,164.6
2287,2015,9,成功,27.8,34.3/7,23.7/2,330.3,12.0/10.0/7,30.2/330.0/7,80,43/7,1000.5,18,164.2
2288,2015,9,臺東,28.6,35.3/8,24.2/9,180.7,10.6/200.0/8,26.5/170.0/8,80,45/8,1004.0,16,205.4
2289,2015,9,大武,28.4,36.4/15,23.9/31,593.9,10.2/200.0/8,23.6/220.0/8,76,45/15,1004.3,13,186.0
2290,2015,9,蘭嶼,25.9,29.9/2,21.6/21,506.2,33.8/230.0/8,52.6/220.0/8,85,66/17,969.3,16,129.9
2291,2015,9,馬祖,26.8,33.8/1,22.6/31,204.9,22.2/80.0/8,48.9/60.0/8,87,61/25,995.8,15,189.1
2292,2015,9,金門,27.7,36.1/23,23.6/31,182.6,11.0/360.0/8,22.1/360.0/8,74,43/7,1002.6,16,174.9
2293,2015,9,澎湖,27.8,33.1/2,23.5/30,788.9,18.7/290.0/8,32.9/270.0/8,86,61/5,1005.0,15,164.6
2294,2015,9,東吉島,27.7,32.2/1,23.5/8,656.8,33.2/210.0/8,47.2/280.0/8,82,64/4,1001.1,15,175.9
2295,2015,10,彭佳嶼,25.8,31.6/6,22.2/20,117.0,32.7/120.0/29,46.9/110.0/29,80,60/12,999.0,13,194.8
2296,2015,10,基隆,26.8,36.8/6,22.2/11,519.3,25.9/30.0/28,42.5/30.0/28,75,44/6,1007.0,14,148.4
2297,2015,10,臺北,27.4,36.6/6,22.4/19,309.9,14.4/10.0/28,37.1/20.0/28,74,48/19,1006.8,14,151.2
2298,2015,10,鞍部,21.3,29.2/6,17.0/18,728.6,20.6/320.0/28,54.5/340.0/28,89,32/20,919.4,14,119.0
2299,2015,10,竹子湖,22.9,30.5/6,18.2/19,607.3,10.4/220.0/28,32.5/300.0/28,81,35/20,942.9,13,157.8
2300,2015,10,淡水,26.8,34.3/6,21.0/11,363.0,9.8/10.0/28,28.0/30.0/28,74,42/12,1008.1,6,169.4
2301,2015,10,(原板橋),27.2,35.6/6,22.2/12,234.0,16.5/60.0/28,33.8/90.0/28,70,43/19,1008.7,10,141.5
2302,2015,10,新屋,26.6,32.2/30,20.7/12,84.1,26.2/40.0/28,43.1/20.0/28,79,52/10,1007.6,7,197.7
2303,2015,10,新竹,27.1,33.2/30,21.6/11,200.1,12.6/10.0/28,30.6/30.0/28,74,47/10,1006.7,8,202.1
2304,2015,10,臺中,27.8,33.8/15,22.9/19,183.9,11.1/340.0/28,30.3/350.0/28,72,37/18,999.8,6,187.3
2305,2015,10,梧棲,27.1,32.1/6,21.7/19,115.3,27.6/350.0/28,45.3/10.0/28,76,49/19,1006.7,7,220.9
2306,2015,10,日月潭,22.0,30.8/16,17.9/14,188.5,12.3/320.0/28,30.4/310.0/28,87,59/18,900.2,6,124.3
2307,2015,10,嘉義,27.5,33.9/25,22.2/19,333.1,14.9/240.0/29,28.8/240.0/29,83,44/18,1006.5,7,200.1
2308,2015,10,阿里山,14.2,20.9/23,9.0/10,575.5,8.3/290.0/28,31.4/270.0/28,87,37/12,764.7,13,103.9
2309,2015,10,玉山,8.2,19.4/12,3.1/9,343.9,25.1/230.0/29,38.2/230.0/29,73,13/12,644.3,11,174.9
2310,2015,10,臺南,28.4,33.7/26,24.5/29,192.0,12.8/280.0/28,24.6/200.0/29,76,48/11,1007.0,5,206.4
2311,2015,10,高雄,28.8,33.5/3,24.5/1,140.5,12.3/280.0/28,22.1/270.0/28,76,54/18,1009.3,6,208.7
2312,2015,10,恆春,28.4,33.7/15,24.1/21,53.2,11.2/280.0/28,25.5/290.0/28,74,45/12,1007.7,8,194.0
2313,2015,10,宜蘭,26.3,33.5/2,20.7/19,390.7,28.3/40.0/28,50.6/20.0/28,79,49/13,1009.5,17,150.1
2314,2015,10,蘇澳,26.6,32.4/5,21.1/19,314.6,40.4/80.0/28,68.4/20.0/28,77,51/19,1007.6,18,154.1
2315,2015,10,花蓮,26.9,32.2/6,22.0/11,259.0,24.0/170.0/28,38.8/170.0/28,80,50/27,1007.9,10,169.0
2316,2015,10,成功,26.7,33.7/28,21.9/11,44.3,11.1/220.0/28,27.4/220.0/28,78,50/28,1005.2,14,152.4
2317,2015,10,臺東,27.7,36.9/28,23.8/12,33.5,10.6/190.0/29,21.4/200.0/29,77,39/28,1008.9,7,173.7
2318,2015,10,大武,27.3,33.3/24,22.2/19,46.0,7.8/200.0/28,18.8/210.0/28,74,49/13,1008.9,12,154.4
2319,2015,10,蘭嶼,25.3,30.3/5,22.0/13,83.3,28.5/220.0/28,44.5/230.0/28,80,60/12,973.6,16,172.2
2320,2015,10,馬祖,25.0,32.8/3,20.5/20,137.5,17.7/80.0/29,31.6/40.0/29,84,57/13,1000.9,17,117.4
2321,2015,10,金門,26.2,31.9/28,22.1/12,214.2,12.0/290.0/6,29.1/290.0/6,72,44/27,1007.5,9,160.8
2322,2015,10,澎湖,27.7,32.6/4,24.0/29,256.4,16.4/280.0/29,28.0/280.0/29,79,55/10,1009.2,4,228.4
2323,2015,10,東吉島,27.4,31.4/24,23.9/29,168.7,22.9/310.0/28,33.9/260.0/29,80,57/10,1005.2,7,242.9
2324,2015,11,彭佳嶼,23.8,29.8/1,20.0/30,64.1,14.9/30.0/9,20.5/70.0/20,78,50/11,1003.9,14,166.0
